Valor nulo: -9999.9														
Fecha (GMT)	Altura Signif. del Oleaje(m)	Periodo Medio(s)	Periodo de Pico(s)	Direcc. Media de Proced.(0=N,90=E)	Mar de viento:  Altura signif. Espectral(m)	Mar de viento: Direcc. Media de Proced.(0=N,90=E)	Mar de fondo 1:  Altura signif. Espectral(m)	Mar de fondo 1:  Periodo Medio Espectral(s)	Mar de fondo 1: Direcc. Media de Proced.(0=N,90=E)	Mar de fondo 2:  Altura signif. Espectral(m)	Mar de fondo 2:  Periodo Medio Espectral(s)	Mar de fondo 2: Direcc. Media de Proced.(0=N,90=E)	Velocidad del viento(m/s)	Direc. de proced. del Viento(0=N,90=E)
2023 01 15 23	0.53	3.8	7.5	207	-9999.9	-9999.9	0.11	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.49	268
2023 01 16 00	0.63	4.7	8.3	168	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.57	273
2023 01 16 01	0.56	4.0	7.5	160	-9999.9	-9999.9	0.11	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.83	259
2023 01 16 02	0.63	3.5	6.8	178	-9999.9	-9999.9	0.1	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.97	245
2023 01 16 03	0.61	3.4	6.8	185	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.08	276
2023 01 16 04	0.75	3.3	4.7	200	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.13	296
2023 01 16 05	0.89	3.5	4.7	210	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.29	265
2023 01 16 06	0.93	3.5	4.2	219	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.97	263
2023 01 16 07	0.84	3.3	4.2	221	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.39	256
2023 01 16 08	0.66	3.5	3.9	211	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.05	292
2023 01 16 09	0.69	3.5	3.9	208	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.34	273
2023 01 16 10	0.8	3.3	3.9	213	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	11.31	284
2023 01 16 11	0.98	3.3	6.2	214	-9999.9	-9999.9	0.06	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	11.65	282
2023 01 16 12	1.33	4.0	7.5	208	-9999.9	-9999.9	0.16	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	14.29	287
2023 01 16 13	1.67	4.6	8.3	203	-9999.9	-9999.9	0.31	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.37	284
2023 01 16 14	1.77	5.4	8.3	196	-9999.9	-9999.9	0.44	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.23	288
2023 01 16 15	1.76	5.9	8.3	194	-9999.9	-9999.9	0.46	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.68	283
2023 01 16 16	1.73	6.1	8.3	195	-9999.9	-9999.9	0.46	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.78	276
2023 01 16 17	1.8	6.3	8.3	195	-9999.9	-9999.9	0.51	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.9	277
2023 01 16 18	1.85	7.2	8.3	193	-9999.9	-9999.9	0.6	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.25	271
2023 01 16 19	1.83	7.5	8.3	193	-9999.9	-9999.9	0.62	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.11	247
2023 01 16 20	1.75	7.4	8.3	194	-9999.9	-9999.9	0.59	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.52	242
2023 01 16 21	1.78	7.5	8.3	193	-9999.9	-9999.9	0.59	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.07	242
2023 01 16 22	2.09	7.6	8.3	192	-9999.9	-9999.9	0.74	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.68	235
2023 01 16 23	2.65	7.0	9.1	192	-9999.9	-9999.9	0.97	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	12.56	238
2023 01 17 00	2.9	7.1	9.1	192	-9999.9	-9999.9	1.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.65	232
2023 01 17 01	2.95	7.3	9.1	191	-9999.9	-9999.9	1.28	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	11.25	231
2023 01 17 02	3.13	7.2	9.1	192	-9999.9	-9999.9	1.4	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	13.97	225
2023 01 17 03	3.27	7.3	9.1	191	-9999.9	-9999.9	1.52	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	14.01	227
2023 01 17 04	3.25	7.5	9.1	190	-9999.9	-9999.9	1.59	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	12.3	220
2023 01 17 05	3.14	7.7	10.0	188	-9999.9	-9999.9	1.63	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.45	225
2023 01 17 06	3.03	7.9	10.0	186	-9999.9	-9999.9	1.63	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.54	240
2023 01 17 07	2.91	7.9	10.0	186	-9999.9	-9999.9	1.57	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.07	257
2023 01 17 08	2.81	7.9	10.0	186	-9999.9	-9999.9	1.53	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.48	255
2023 01 17 09	2.81	7.8	10.0	186	-9999.9	-9999.9	1.54	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.93	281
2023 01 17 10	2.74	8.0	10.0	186	-9999.9	-9999.9	1.54	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.62	260
2023 01 17 11	2.63	8.2	10.0	186	-9999.9	-9999.9	1.5	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.09	295
2023 01 17 12	2.53	7.9	10.0	187	-9999.9	-9999.9	1.46	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	13.2	294
2023 01 17 13	2.55	6.5	10.0	191	-9999.9	-9999.9	1.4	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	14.91	299
2023 01 17 14	2.58	5.7	10.0	198	-9999.9	-9999.9	1.33	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	11.81	285
2023 01 17 15	2.3	6.3	10.0	194	-9999.9	-9999.9	1.26	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.19	286
2023 01 17 16	2.08	7.0	10.0	190	-9999.9	-9999.9	1.21	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.22	277
2023 01 17 17	2.0	6.8	10.0	191	-9999.9	-9999.9	1.19	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.37	279
2023 01 17 18	1.93	7.0	10.0	190	-9999.9	-9999.9	1.17	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.23	268
2023 01 17 19	1.81	8.0	10.0	188	-9999.9	-9999.9	1.14	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.31	278
2023 01 17 20	1.75	8.2	11.0	187	-9999.9	-9999.9	1.12	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.53	351
2023 01 17 21	1.76	7.4	11.0	189	-9999.9	-9999.9	1.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.83	285
2023 01 17 22	1.78	6.8	11.0	191	-9999.9	-9999.9	1.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.38	283
2023 01 17 23	1.73	7.0	11.0	191	-9999.9	-9999.9	1.06	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.03	298
2023 01 18 00	1.68	7.3	11.0	191	-9999.9	-9999.9	1.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.76	266
2023 01 18 01	1.67	6.6	11.0	193	-9999.9	-9999.9	1.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.35	274
2023 01 18 02	1.67	6.0	11.0	196	-9999.9	-9999.9	0.96	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.38	285
2023 01 18 03	1.65	5.3	11.0	200	-9999.9	-9999.9	0.86	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	11.52	283
2023 01 18 04	1.68	4.9	10.0	205	-9999.9	-9999.9	0.74	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.49	281
2023 01 18 05	1.61	4.7	10.0	209	-9999.9	-9999.9	0.63	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.43	278
2023 01 18 06	1.49	4.4	10.0	213	-9999.9	-9999.9	0.53	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.36	282
2023 01 18 07	1.52	3.9	5.1	226	-9999.9	-9999.9	0.43	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	14.2	289
2023 01 18 08	1.55	3.6	4.7	244	-9999.9	-9999.9	0.35	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	16.22	293
2023 01 18 09	1.29	3.6	5.1	242	-9999.9	-9999.9	0.3	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	12.0	296
2023 01 18 10	1.12	3.4	5.7	242	-9999.9	-9999.9	0.25	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.8	299
2023 01 18 11	0.95	3.3	9.1	241	-9999.9	-9999.9	0.22	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.26	308
2023 01 18 12	0.9	2.9	9.1	250	-9999.9	-9999.9	0.19	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	11.06	314
2023 01 18 13	0.89	2.9	2.6	261	-9999.9	-9999.9	0.17	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.33	310
2023 01 18 14	0.86	2.8	2.6	267	-9999.9	-9999.9	0.16	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.52	317
2023 01 18 15	0.75	2.7	2.6	264	-9999.9	-9999.9	0.16	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.64	301
2023 01 18 16	0.7	2.6	2.9	253	-9999.9	-9999.9	0.16	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.6	295
2023 01 18 17	0.7	2.6	2.9	252	-9999.9	-9999.9	0.16	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.27	291
2023 01 18 18	0.64	2.6	3.2	251	-9999.9	-9999.9	0.16	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.66	307
2023 01 18 19	1.01	2.6	2.6	280	-9999.9	-9999.9	0.14	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.48	333
2023 01 18 20	1.12	3.1	5.7	275	-9999.9	-9999.9	0.13	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.79	315
2023 01 18 21	1.04	2.8	3.2	284	-9999.9	-9999.9	0.12	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	15.65	309
2023 01 18 22	1.44	3.4	3.5	271	-9999.9	-9999.9	0.1	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	17.92	301
2023 01 18 23	1.99	3.7	3.9	273	-9999.9	-9999.9	0.1	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	17.95	302
2023 01 19 00	1.61	3.6	3.9	273	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	13.21	314
2023 01 19 01	1.48	3.4	3.9	269	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	16.52	303
2023 01 19 02	1.32	3.2	3.5	272	-9999.9	-9999.9	0.06	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	14.41	308
2023 01 19 03	1.25	3.1	3.5	276	-9999.9	-9999.9	0.06	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	14.3	310
2023 01 19 04	1.02	3.0	3.2	275	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	12.11	306
2023 01 19 05	0.8	2.7	2.9	269	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	11.16	295
2023 01 19 06	0.7	2.5	2.9	264	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.89	307
2023 01 19 07	0.64	2.5	5.1	260	-9999.9	-9999.9	0.06	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.94	306
2023 01 19 08	0.6	2.5	4.7	259	-9999.9	-9999.9	0.06	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.99	305
2023 01 19 09	0.55	2.5	4.7	259	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.37	310
2023 01 19 10	0.51	2.3	4.7	265	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.74	306
2023 01 19 11	0.49	2.2	4.2	267	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.32	298
2023 01 19 12	0.45	2.2	4.2	263	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.45	308
2023 01 19 13	0.44	2.2	2.4	260	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.63	289
2023 01 19 14	0.47	2.2	3.2	252	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.79	283
2023 01 19 15	0.46	2.3	3.2	245	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.53	266
2023 01 19 16	0.47	2.3	3.2	240	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.78	262
2023 01 19 17	0.55	2.4	3.2	237	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.48	265
2023 01 19 18	0.59	2.5	3.5	236	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.15	282
2023 01 19 19	0.59	2.6	3.9	232	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.01	277
2023 01 19 20	0.83	3.1	4.2	219	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.63	259
2023 01 19 21	1.08	3.5	4.2	214	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	12.22	256
2023 01 19 22	1.33	3.7	6.2	216	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	12.93	265
2023 01 19 23	1.49	4.0	6.8	215	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	13.51	271
2023 01 20 00	1.65	4.2	7.5	212	-9999.9	-9999.9	0.16	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	14.19	270
2023 01 20 01	1.68	4.4	8.3	208	-9999.9	-9999.9	0.22	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	12.81	288
2023 01 20 02	1.74	4.2	8.3	213	-9999.9	-9999.9	0.26	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	15.32	290
2023 01 20 03	1.64	4.2	8.3	217	-9999.9	-9999.9	0.26	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.89	299
2023 01 20 04	1.49	4.0	9.1	222	-9999.9	-9999.9	0.23	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.73	300
2023 01 20 05	1.3	3.8	8.3	224	-9999.9	-9999.9	0.2	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.53	303
2023 01 20 06	1.12	3.9	8.3	221	-9999.9	-9999.9	0.17	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.59	305
2023 01 20 07	0.96	3.9	8.3	217	-9999.9	-9999.9	0.16	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.68	312
2023 01 20 08	0.87	4.1	8.3	213	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.13	313
2023 01 20 09	0.8	4.4	8.3	211	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.38	305
2023 01 20 10	0.76	4.2	8.3	212	-9999.9	-9999.9	0.14	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.1	304
2023 01 20 11	0.82	4.0	8.3	201	-9999.9	-9999.9	0.17	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.72	347
2023 01 20 12	1.09	5.0	8.3	143	-9999.9	-9999.9	0.28	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.93	299
2023 01 20 13	1.15	5.1	9.1	124	-9999.9	-9999.9	0.32	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.34	287
2023 01 20 14	1.11	4.9	9.1	119	-9999.9	-9999.9	0.31	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.69	288
2023 01 20 15	0.99	4.6	9.1	138	-9999.9	-9999.9	0.28	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.17	290
2023 01 20 16	0.89	4.2	9.1	166	-9999.9	-9999.9	0.25	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.72	299
2023 01 20 17	0.82	4.0	9.1	179	-9999.9	-9999.9	0.23	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.08	304
2023 01 20 18	0.74	4.0	9.1	180	-9999.9	-9999.9	0.22	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.66	308
2023 01 20 19	0.69	4.0	9.1	179	-9999.9	-9999.9	0.21	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.82	304
2023 01 20 20	0.65	3.9	9.1	184	-9999.9	-9999.9	0.19	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.12	295
2023 01 20 21	0.6	4.1	9.1	189	-9999.9	-9999.9	0.17	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.52	66
2023 01 20 22	0.57	3.8	10.0	194	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.86	29
2023 01 20 23	0.57	3.3	10.0	168	-9999.9	-9999.9	0.14	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.32	359
2023 01 21 00	0.49	3.4	10.0	146	-9999.9	-9999.9	0.12	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.94	345
2023 01 21 01	0.42	3.8	9.1	156	-9999.9	-9999.9	0.12	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.93	330
2023 01 21 02	0.42	3.7	3.9	168	-9999.9	-9999.9	0.1	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.48	323
2023 01 21 03	0.44	3.6	3.9	170	-9999.9	-9999.9	0.1	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.0	334
2023 01 21 04	0.41	3.6	3.9	170	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.23	326
2023 01 21 05	0.39	3.8	3.9	175	-9999.9	-9999.9	0.1	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.4	338
2023 01 21 06	0.39	3.8	3.9	163	-9999.9	-9999.9	0.1	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.72	350
2023 01 21 07	0.5	2.5	10.0	101	-9999.9	-9999.9	0.12	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.48	351
2023 01 21 08	0.59	2.5	10.0	48	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.84	332
2023 01 21 09	0.65	2.8	9.1	60	-9999.9	-9999.9	0.17	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.6	348
2023 01 21 10	0.7	3.2	8.3	72	-9999.9	-9999.9	0.17	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.9	354
2023 01 21 11	0.69	3.6	7.5	80	-9999.9	-9999.9	0.14	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.35	346
2023 01 21 12	0.7	3.2	6.8	73	-9999.9	-9999.9	0.11	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.51	337
2023 01 21 13	0.73	2.9	6.2	55	-9999.9	-9999.9	0.11	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.81	336
2023 01 21 14	0.76	2.7	2.4	351	-9999.9	-9999.9	0.1	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.53	324
2023 01 21 15	0.73	2.6	2.6	314	-9999.9	-9999.9	0.1	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.74	312
2023 01 21 16	0.67	2.6	2.4	301	-9999.9	-9999.9	0.1	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.49	318
2023 01 21 17	0.63	2.4	2.4	307	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.46	318
2023 01 21 18	0.59	2.4	2.2	297	-9999.9	-9999.9	0.08	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.3	309
2023 01 21 19	0.55	2.4	3.9	272	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.28	304
2023 01 21 20	0.55	2.4	3.9	257	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.6	293
2023 01 21 21	0.53	2.3	2.4	272	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.95	341
2023 01 21 22	0.46	2.3	3.9	279	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.88	330
2023 01 21 23	0.34	2.5	3.5	243	-9999.9	-9999.9	0.06	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.46	300
2023 01 22 00	0.32	2.5	9.1	227	-9999.9	-9999.9	0.08	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.1	293
2023 01 22 01	0.39	2.9	9.1	210	-9999.9	-9999.9	0.11	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.24	303
2023 01 22 02	0.56	3.8	9.1	127	-9999.9	-9999.9	0.21	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.35	290
2023 01 22 03	0.81	4.6	9.1	105	-9999.9	-9999.9	0.32	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.25	291
2023 01 22 04	1.01	4.7	9.1	106	-9999.9	-9999.9	0.35	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.24	300
2023 01 22 05	1.15	4.1	9.1	138	-9999.9	-9999.9	0.32	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.4	286
2023 01 22 06	1.12	4.0	8.3	165	-9999.9	-9999.9	0.3	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.07	281
2023 01 22 07	1.02	3.9	10.0	160	-9999.9	-9999.9	0.3	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.76	289
2023 01 22 08	0.98	3.8	10.0	176	-9999.9	-9999.9	0.28	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.56	302
2023 01 22 09	0.99	3.7	5.1	209	-9999.9	-9999.9	0.24	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.25	296
2023 01 22 10	0.93	3.6	5.1	220	-9999.9	-9999.9	0.19	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.03	297
2023 01 22 11	0.86	3.5	5.1	223	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.86	323
2023 01 22 12	0.86	3.4	4.7	225	-9999.9	-9999.9	0.13	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.06	280
2023 01 22 13	0.78	3.2	4.7	228	-9999.9	-9999.9	0.11	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.76	289
2023 01 22 14	0.79	3.0	4.7	236	-9999.9	-9999.9	0.11	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	11.3	302
2023 01 22 15	0.82	3.0	4.7	242	-9999.9	-9999.9	0.1	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.96	294
2023 01 22 16	0.78	2.9	4.7	245	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.77	298
2023 01 22 17	0.68	2.8	4.2	243	-9999.9	-9999.9	0.08	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.14	283
2023 01 22 18	0.65	2.8	4.7	234	-9999.9	-9999.9	0.08	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.03	277
2023 01 22 19	0.6	3.3	4.2	225	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.24	305
2023 01 22 20	0.64	4.1	4.7	202	-9999.9	-9999.9	0.19	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.69	308
2023 01 22 21	0.56	3.6	4.2	206	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.83	321
2023 01 22 22	0.6	3.4	4.7	209	-9999.9	-9999.9	0.16	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.46	3
2023 01 22 23	0.74	2.9	5.1	69	-9999.9	-9999.9	0.18	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.43	351
2023 01 23 00	0.7	3.0	11.0	65	-9999.9	-9999.9	0.2	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.39	347
2023 01 23 01	0.66	4.2	10.0	88	-9999.9	-9999.9	0.24	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.27	308
2023 01 23 02	0.73	4.8	10.0	90	-9999.9	-9999.9	0.26	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.81	352
2023 01 23 03	0.78	4.9	10.0	89	-9999.9	-9999.9	0.25	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.23	329
2023 01 23 04	0.76	5.1	7.5	89	-9999.9	-9999.9	0.22	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.89	335
2023 01 23 05	0.72	5.0	7.5	90	-9999.9	-9999.9	0.19	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.17	300
2023 01 23 06	0.69	5.0	7.5	91	-9999.9	-9999.9	0.16	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.07	322
2023 01 23 07	0.69	4.9	6.8	97	-9999.9	-9999.9	0.14	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.19	311
2023 01 23 08	0.74	4.6	6.8	117	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.62	302
2023 01 23 09	0.74	4.5	6.2	127	-9999.9	-9999.9	0.17	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.31	308
2023 01 23 10	0.73	4.4	6.2	129	-9999.9	-9999.9	0.18	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.14	317
2023 01 23 11	0.74	4.2	5.1	141	-9999.9	-9999.9	0.17	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.53	312
2023 01 23 12	0.74	4.0	5.1	157	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.78	296
