Valor nulo: -9999.9														
Fecha (GMT)	Altura Signif. del Oleaje(m)	Periodo Medio(s)	Periodo de Pico(s)	Direcc. Media de Proced.(0=N,90=E)	Mar de viento:  Altura signif. Espectral(m)	Mar de viento: Direcc. Media de Proced.(0=N,90=E)	Mar de fondo 1:  Altura signif. Espectral(m)	Mar de fondo 1:  Periodo Medio Espectral(s)	Mar de fondo 1: Direcc. Media de Proced.(0=N,90=E)	Mar de fondo 2:  Altura signif. Espectral(m)	Mar de fondo 2:  Periodo Medio Espectral(s)	Mar de fondo 2: Direcc. Media de Proced.(0=N,90=E)	Velocidad del viento(m/s)	Direc. de proced. del Viento(0=N,90=E)
2023 02 01 05	0.31	3.37	4.24	177	0.0	180	0.2	3.83	82	0.2	6.3	194	1.18	281
2023 02 01 06	0.3	3.36	4.24	173	0.0	180	0.2	3.74	82	0.2	8.85	194	2.65	5
2023 02 01 07	0.28	3.33	5.65	158	0.0	180	0.19	3.66	82	0.19	9.66	194	2.9	343
2023 02 01 08	0.26	3.32	5.65	146	0.0	180	0.19	3.56	83	0.19	9.71	194	0.69	353
2023 02 01 09	0.24	3.28	5.65	131	0.0	180	0.18	3.46	83	0.18	9.77	193	2.25	323
2023 02 01 10	0.22	3.22	5.65	123	0.0	180	0.17	3.37	83	0.17	10.22	194	2.65	349
2023 02 01 11	0.22	3.08	4.24	129	0.0	180	0.16	3.3	82	0.16	10.67	194	2.16	339
2023 02 01 12	0.22	2.95	4.24	152	0.0	180	0.16	3.24	82	0.16	11.45	194	1.47	88
2023 02 01 13	0.21	2.91	4.24	142	0.01	144	0.15	3.23	82	0.06	4.83	193	3.21	142
2023 02 01 14	0.19	2.8	4.24	125	0.04	209	0.14	3.18	81	0.06	4.7	193	4.23	195
2023 02 01 15	0.19	2.33	4.24	128	0.1	226	0.13	3.13	81	0.06	4.58	193	4.99	208
2023 02 01 16	0.26	1.78	1.8	182	0.21	220	0.13	3.11	81	0.04	5.12	193	6.31	209
2023 02 01 17	0.33	1.97	2.39	209	0.3	218	0.11	3.12	80	0.11	9.94	193	5.82	214
2023 02 01 18	0.38	2.29	2.63	214	0.35	219	0.1	3.53	86	0.1	8.79	192	6.57	225
2023 02 01 19	0.43	2.38	2.9	217	0.39	224	0.12	3.33	184	0.04	5.01	195	6.46	238
2023 02 01 20	0.39	2.54	3.19	214	0.0	180	0.28	2.56	200	0.26	2.41	238	2.73	306
2023 02 01 21	0.33	2.58	3.19	210	0.01	355	0.31	2.52	214	0.04	4.93	194	3.6	354
2023 02 01 22	0.29	2.56	3.19	205	0.02	3	0.27	2.5	211	0.04	4.91	194	4.09	1
2023 02 01 23	0.26	2.55	2.9	200	0.02	3	0.18	2.75	198	0.15	2.17	222	3.78	1
2023 02 02 00	0.23	2.54	2.9	195	0.02	345	0.21	2.48	203	0.03	4.9	194	3.77	344
2023 02 02 01	0.22	2.54	2.9	192	0.0	180	0.19	2.45	201	0.04	4.54	194	2.06	295
2023 02 02 02	0.2	2.53	2.9	190	0.0	180	0.17	2.43	200	0.04	4.51	194	1.75	314
2023 02 02 03	0.18	2.51	2.9	188	0.0	180	0.16	2.45	200	0.09	2.64	68	1.85	308
2023 02 02 04	0.16	2.47	2.9	191	0.0	180	0.14	2.39	207	0.08	2.6	66	2.27	341
2023 02 02 05	0.17	2.54	3.19	215	0.0	180	0.1	2.81	235	0.06	1.97	251	1.22	296
2023 02 02 06	0.18	2.64	3.19	230	0.0	180	0.13	2.52	244	0.05	3.76	229	1.3	325
2023 02 02 07	0.18	2.73	3.5	238	0.0	180	0.15	2.76	244	0.02	11.41	74	1.36	13
2023 02 02 08	0.18	2.77	3.5	241	0.0	180	0.15	2.8	245	0.03	8.41	66	1.4	67
2023 02 02 09	0.16	2.77	3.5	240	0.0	180	0.11	2.74	239	0.07	2.44	258	1.9	113
2023 02 02 10	0.15	2.81	12.11	232	0.0	180	0.05	7.85	68	0.05	12.58	76	1.94	129
2023 02 02 11	0.15	2.91	10.01	115	0.0	180	0.06	7.6	68	0.05	11.49	77	2.02	151
2023 02 02 12	0.16	2.97	10.01	86	0.0	180	0.07	7.54	69	0.05	11.37	78	1.29	166
2023 02 02 13	0.18	2.94	10.01	138	0.0	180	0.09	7.01	71	0.05	11.29	78	1.11	180
2023 02 02 14	0.21	2.86	10.01	226	0.01	275	0.08	9.96	75	0.04	8.52	62	3.03	274
2023 02 02 15	0.22	2.88	10.01	194	0.0	180	0.08	10.31	75	0.04	8.54	62	1.02	243
2023 02 02 16	0.21	3.09	10.01	88	0.0	180	0.09	10.28	75	0.05	8.55	62	0.53	155
2023 02 02 17	0.21	3.33	10.01	80	0.0	180	0.09	10.23	75	0.05	8.55	62	1.99	124
2023 02 02 18	0.21	3.51	10.01	79	0.0	180	0.1	9.95	75	0.06	8.56	62	0.33	257
2023 02 02 19	0.22	3.57	9.1	79	0.0	180	0.13	3.86	73	0.13	11.09	72	1.41	42
2023 02 02 20	0.21	3.55	9.1	79	0.0	180	0.16	4.09	81	0.16	13.6	73	1.94	352
2023 02 02 21	0.21	3.38	9.1	79	0.0	180	0.17	3.33	78	0.17	16.18	73	0.79	28
2023 02 02 22	0.21	3.35	9.1	82	0.0	180	0.18	3.28	79	0.18	17.58	72	1.83	1
2023 02 02 23	0.21	3.36	4.67	85	0.01	0	0.17	3.41	82	0.17	17.02	72	3.11	0
2023 02 03 00	0.22	3.27	4.24	89	0.0	180	0.18	3.21	82	0.08	8.87	72	0.62	333
2023 02 03 01	0.22	3.11	4.24	92	0.0	180	0.18	3.07	83	0.08	8.77	72	1.97	2
2023 02 03 02	0.22	2.98	4.24	93	0.0	180	0.17	2.8	85	0.07	5.76	78	2.52	332
2023 02 03 03	0.21	2.93	4.24	92	0.0	180	0.17	2.76	85	0.05	9.6	77	2.74	324
2023 02 03 04	0.21	2.95	4.24	90	0.0	180	0.17	2.87	84	0.17	21.36	71	1.67	330
2023 02 03 05	0.2	3.03	9.1	88	0.0	180	0.16	2.86	84	0.16	17.04	72	2.31	310
2023 02 03 06	0.19	3.06	9.1	86	0.01	320	0.08	9.09	76	0.04	7.73	63	3.11	316
2023 02 03 07	0.19	3.0	9.1	86	0.0	180	0.15	2.8	83	0.15	14.66	73	2.68	336
2023 02 03 08	0.19	2.91	9.1	88	0.0	180	0.06	8.45	68	0.04	11.05	78	1.65	18
2023 02 03 09	0.2	2.81	9.1	96	0.0	180	0.06	8.55	67	0.04	10.96	78	0.75	80
2023 02 03 10	0.21	2.82	3.19	100	0.0	180	0.05	8.53	67	0.03	10.94	78	1.27	194
2023 02 03 11	0.19	2.91	5.13	90	0.0	180	0.05	8.58	68	0.03	11.02	76	0.96	184
2023 02 03 12	0.19	2.99	4.67	87	0.0	180	0.05	8.72	67	0.04	11.02	76	2.35	135
2023 02 03 13	0.2	3.08	9.1	85	0.0	180	0.06	8.68	68	0.04	10.96	77	1.38	166
2023 02 03 14	0.22	2.94	9.1	86	0.06	201	0.16	3.23	83	0.16	15.09	71	5.25	185
2023 02 03 15	0.26	2.35	9.1	91	0.12	194	0.16	3.27	83	0.16	11.99	72	4.72	183
2023 02 03 16	0.36	1.99	9.1	139	0.26	200	0.16	3.36	84	0.16	10.42	72	4.26	194
2023 02 03 17	0.39	2.34	2.39	173	0.31	209	0.16	3.38	85	0.16	10.43	72	6.24	213
2023 02 03 18	0.42	2.44	2.63	191	0.34	217	0.12	8.8	72	0.07	6.2	78	6.63	231
2023 02 03 19	0.41	2.57	3.19	193	0.1	250	0.34	2.53	210	0.09	8.91	72	3.91	263
2023 02 03 20	0.41	2.74	3.19	193	0.0	180	0.35	2.51	212	0.08	3.99	179	1.54	353
2023 02 03 21	0.41	2.92	3.5	192	0.0	180	0.33	2.61	211	0.12	3.94	189	2.04	4
2023 02 03 22	0.39	2.97	3.5	190	0.0	180	0.34	2.75	206	0.1	4.34	179	2.48	15
2023 02 03 23	0.38	2.98	3.5	188	0.0	180	0.3	2.65	206	0.3	8.03	185	1.62	349
2023 02 04 00	0.36	2.98	3.5	186	0.0	180	0.28	2.63	204	0.28	7.59	186	1.77	293
2023 02 04 01	0.34	2.77	3.86	188	0.11	241	0.27	2.95	199	0.09	4.36	180	5.74	274
2023 02 04 02	0.33	2.69	3.86	193	0.05	267	0.29	2.62	206	0.08	4.4	180	3.42	280
2023 02 04 03	0.31	2.77	3.86	196	0.0	180	0.29	2.67	207	0.11	3.76	86	2.84	287
2023 02 04 04	0.3	2.82	3.86	201	0.0	180	0.28	2.73	209	0.1	3.7	85	0.91	244
2023 02 04 05	0.29	2.92	3.86	204	0.0	180	0.27	2.85	211	0.09	3.65	85	0.7	121
2023 02 04 06	0.27	2.97	3.86	213	0.0	180	0.26	2.91	219	0.08	3.6	85	2.05	165
2023 02 04 07	0.25	2.95	3.86	222	0.0	180	0.18	2.8	240	0.18	3.69	204	2.41	192
2023 02 04 08	0.26	3.02	4.24	232	0.0	180	0.22	3.0	241	0.11	2.9	204	0.94	224
2023 02 04 09	0.27	3.13	4.24	237	0.0	180	0.22	3.06	244	0.08	4.87	230	0.4	218
2023 02 04 10	0.25	3.06	4.24	237	0.0	180	0.16	2.56	244	0.16	4.79	242	0.87	341
2023 02 04 11	0.24	2.97	4.24	237	0.0	180	0.18	2.69	244	0.1	4.52	240	1.15	132
2023 02 04 12	0.23	2.86	3.5	237	0.0	180	0.2	2.78	244	0.07	4.03	204	1.0	285
2023 02 04 13	0.25	2.73	3.5	238	0.0	180	0.18	2.79	237	0.12	2.34	258	1.81	279
2023 02 04 14	0.24	2.67	3.5	238	0.0	180	0.17	2.31	247	0.1	3.81	236	2.34	267
2023 02 04 15	0.22	2.67	3.5	236	0.0	180	0.15	2.66	237	0.1	2.29	259	2.79	275
2023 02 04 16	0.22	2.63	3.5	237	0.09	260	0.14	2.99	238	0.08	2.93	257	4.34	283
2023 02 04 17	0.22	2.59	3.86	235	0.06	269	0.14	2.44	248	0.1	3.85	240	4.17	293
2023 02 04 18	0.21	2.7	3.86	231	0.01	292	0.07	4.31	196	0.06	3.49	204	3.14	294
2023 02 04 19	0.2	2.86	3.86	226	0.0	180	0.09	4.08	196	0.06	3.52	207	0.13	79
2023 02 04 20	0.22	3.07	4.24	226	0.0	180	0.11	3.83	200	0.11	4.36	241	1.64	296
2023 02 04 21	0.25	3.2	4.24	233	0.01	321	0.21	3.06	244	0.11	3.83	200	3.62	321
2023 02 04 22	0.29	3.22	4.24	238	0.05	274	0.24	3.24	244	0.09	4.91	230	4.72	302
2023 02 04 23	0.3	2.92	3.86	242	0.12	264	0.25	3.52	242	0.04	8.19	67	6.24	301
2023 02 05 00	0.3	2.5	4.24	244	0.14	270	0.25	3.38	243	0.05	7.75	68	5.72	301
2023 02 05 01	0.29	2.17	4.24	248	0.17	276	0.19	3.22	239	0.1	3.44	257	5.62	302
2023 02 05 02	0.29	2.07	4.24	252	0.17	283	0.13	4.46	241	0.13	3.29	250	5.06	301
2023 02 05 03	0.34	1.94	4.24	261	0.26	273	0.15	4.09	240	0.11	7.59	71	7.48	303
2023 02 05 04	0.41	2.1	2.39	271	0.32	285	0.19	4.03	241	0.11	6.72	74	7.76	308
2023 02 05 05	0.39	2.4	4.24	270	0.25	297	0.25	3.2	243	0.09	9.75	72	6.31	312
2023 02 05 06	0.41	2.49	4.24	266	0.26	290	0.25	3.53	242	0.09	10.3	73	6.3	302
2023 02 05 07	0.41	2.72	4.24	258	0.21	297	0.29	3.38	243	0.13	10.07	76	5.07	305
2023 02 05 08	0.42	3.03	10.01	236	0.13	313	0.28	3.68	244	0.28	16.61	77	3.74	317
2023 02 05 09	0.43	3.4	10.01	117	0.03	315	0.23	4.85	81	0.23	11.3	78	2.97	317
2023 02 05 10	0.45	3.74	10.01	101	0.0	180	0.28	5.02	84	0.28	13.11	77	2.83	313
2023 02 05 11	0.47	3.93	6.21	100	0.0	180	0.17	7.56	77	0.17	10.54	75	1.06	337
2023 02 05 12	0.46	4.13	6.21	97	0.0	180	0.34	4.61	91	0.16	7.51	75	0.48	349
2023 02 05 13	0.45	4.22	5.65	95	0.0	180	0.35	4.49	92	0.17	7.71	76	1.58	148
2023 02 05 14	0.43	4.23	5.65	94	0.0	180	0.36	4.63	93	0.14	7.63	72	1.99	159
2023 02 05 15	0.41	4.18	5.13	94	0.0	180	0.36	4.57	93	0.14	7.95	72	2.8	268
2023 02 05 16	0.4	3.82	5.13	94	0.11	257	0.37	4.68	90	0.05	4.57	194	5.78	284
2023 02 05 17	0.39	3.75	5.13	94	0.06	271	0.35	4.44	90	0.08	9.93	76	4.37	298
2023 02 05 18	0.37	4.01	5.65	93	0.0	180	0.33	4.33	90	0.1	9.57	74	2.71	14
2023 02 05 19	0.36	4.16	5.65	92	0.0	180	0.33	4.26	89	0.11	9.46	74	1.59	43
2023 02 05 20	0.36	4.21	5.65	92	0.0	180	0.32	4.21	89	0.11	9.34	74	1.19	67
2023 02 05 21	0.36	4.06	5.65	93	0.0	180	0.32	4.17	88	0.11	9.3	75	1.44	80
2023 02 05 22	0.4	3.53	5.13	106	0.06	254	0.32	4.19	89	0.11	9.25	75	5.03	284
2023 02 05 23	0.43	3.31	5.13	123	0.08	261	0.31	4.18	89	0.1	9.17	75	5.51	293
2023 02 06 00	0.42	3.22	5.13	125	0.08	269	0.31	4.24	88	0.21	2.54	212	5.54	301
2023 02 06 01	0.4	3.28	5.13	121	0.05	300	0.3	4.23	88	0.21	2.46	218	4.45	315
2023 02 06 02	0.37	3.44	5.13	114	0.01	345	0.29	4.16	88	0.08	10.11	71	3.23	343
2023 02 06 03	0.36	3.58	5.13	105	0.0	180	0.28	3.92	88	0.11	9.7	73	1.36	275
2023 02 06 04	0.36	3.59	5.13	97	0.0	180	0.28	3.61	88	0.28	18.03	75	2.66	320
2023 02 06 05	0.37	3.58	4.67	92	0.03	322	0.28	3.47	89	0.28	13.59	75	4.8	322
2023 02 06 06	0.39	3.65	4.24	90	0.03	325	0.28	3.32	91	0.14	5.03	82	5.37	327
2023 02 06 07	0.44	3.73	4.67	87	0.05	20	0.37	3.77	87	0.14	6.67	80	5.89	1
2023 02 06 08	0.53	3.65	4.67	85	0.11	53	0.45	3.77	86	0.19	8.81	76	4.61	30
2023 02 06 09	0.87	3.32	10.01	83	0.74	82	0.42	9.43	83	0.04	6.22	109	9.86	60
2023 02 06 10	1.1	3.77	10.01	85	0.8	80	0.68	8.48	84	0.18	5.31	111	8.28	60
2023 02 06 11	1.39	4.31	10.01	88	1.03	86	0.6	7.49	86	0.6	10.19	85	8.31	74
2023 02 06 12	1.77	4.95	7.52	89	1.44	86	0.92	9.59	88	0.27	7.52	110	10.1	70
2023 02 06 13	1.94	5.63	8.27	90	0.74	79	1.8	6.96	92	0.01	5.41	28	7.56	68
2023 02 06 14	1.85	6.05	10.01	89	0.24	57	1.83	6.46	89	0.01	3.5	22	5.27	42
2023 02 06 15	2.11	6.37	10.01	87	0.45	71	2.06	7.22	87	0.02	4.39	30	6.41	59
2023 02 06 16	2.66	6.88	11.01	86	1.24	79	2.35	9.2	88	0.01	7.52	33	9.87	58
2023 02 06 17	2.95	7.69	11.01	87	0.49	60	2.91	8.46	88	0.0	5.13	22	7.29	40
2023 02 06 18	3.07	8.42	12.11	88	0.14	42	2.8	8.1	87	1.24	14.24	96	5.11	22
2023 02 06 19	3.1	8.94	12.11	89	0.14	49	3.1	9.09	89	0.01	14.68	185	5.57	28
2023 02 06 20	3.09	9.15	12.11	89	0.15	54	3.08	9.32	89	0.01	14.68	185	6.5	26
2023 02 06 21	3.03	9.19	12.11	89	0.08	45	3.03	9.29	89	0.01	14.68	185	5.25	20
2023 02 06 22	2.99	9.09	12.11	90	0.12	48	2.99	9.27	90	0.01	14.72	185	5.88	16
2023 02 06 23	2.96	8.91	12.11	90	0.13	46	2.95	9.11	90	0.01	14.72	185	5.66	17
2023 02 07 00	2.86	8.84	11.01	90	0.03	17	2.86	8.89	90	0.01	14.8	183	4.05	1
2023 02 07 01	2.79	8.83	11.01	91	0.01	5	2.76	8.79	90	0.43	14.8	110	3.43	4
2023 02 07 02	2.7	8.73	11.01	91	0.02	10	2.7	8.77	91	0.01	15.02	182	4.08	9
2023 02 07 03	2.57	8.56	11.01	91	0.04	43	2.57	8.61	91	0.01	15.29	182	4.78	26
2023 02 07 04	2.5	8.31	11.01	92	0.11	58	2.49	8.43	92	0.01	15.32	181	5.86	33
2023 02 07 05	2.5	7.69	10.01	92	0.36	67	2.47	8.35	93	0.01	15.39	180	7.64	43
2023 02 07 06	2.49	7.8	10.01	93	0.06	25	2.49	7.88	93	0.01	15.36	181	4.79	357
2023 02 07 07	2.43	7.93	10.01	93	0.05	22	2.43	7.99	93	0.01	15.39	178	6.15	352
2023 02 07 08	2.32	7.92	10.01	94	0.07	36	2.32	7.98	94	0.01	15.44	177	7.02	3
2023 02 07 09	2.17	7.82	10.01	94	0.03	26	2.17	7.88	94	0.01	15.24	177	4.86	10
2023 02 07 10	2.05	7.67	9.1	94	0.09	52	2.05	7.79	94	0.01	15.28	176	5.79	23
2023 02 07 11	2.05	7.21	9.1	94	0.14	47	2.04	7.5	94	0.01	15.22	174	5.56	15
2023 02 07 12	2.15	6.63	9.1	94	0.46	63	2.1	7.61	95	0.01	14.94	174	8.39	34
2023 02 07 13	2.16	6.55	9.1	93	0.39	52	2.12	7.32	94	0.01	15.47	172	8.29	20
2023 02 07 14	2.08	6.4	9.1	92	0.4	48	2.04	7.24	94	0.01	15.43	174	8.74	16
2023 02 07 15	2.04	6.29	9.1	91	0.37	42	2.01	7.05	92	0.01	15.44	174	9.01	8
2023 02 07 16	2.6	6.26	9.1	94	2.52	94	0.39	11.27	79	0.26	10.01	72	13.02	104
2023 02 07 17	3.35	6.33	9.1	95	3.32	96	0.26	10.44	62	0.26	13.04	71	14.03	108
2023 02 07 18	3.9	6.73	9.1	95	3.88	95	0.21	12.63	128	0.14	10.79	139	15.62	87
2023 02 07 19	4.56	7.12	10.01	96	4.55	96	0.15	13.58	137	0.12	11.49	146	18.51	88
2023 02 07 20	4.66	7.5	10.01	99	4.52	96	0.82	11.99	127	0.46	9.47	137	16.07	81
2023 02 07 21	4.43	7.5	10.01	100	4.07	94	1.24	6.97	138	1.24	12.11	122	15.82	74
2023 02 07 22	4.38	7.36	10.01	99	4.12	95	1.49	8.32	132	0.08	14.81	105	17.38	72
2023 02 07 23	4.44	7.34	10.01	101	4.28	98	0.91	12.43	128	0.47	9.51	137	17.13	77
2023 02 08 00	4.19	7.46	10.01	102	2.27	85	3.51	9.19	109	0.01	10.01	42	12.3	65
2023 02 08 01	3.86	7.44	10.01	103	1.27	77	3.65	8.47	106	0.0	8.39	16	10.18	55
2023 02 08 02	3.47	7.33	10.01	103	1.06	75	3.31	8.26	106	0.0	7.52	23	10.36	50
2023 02 08 03	3.21	7.19	10.01	103	1.12	76	3.0	8.29	106	0.0	8.27	32	10.81	51
2023 02 08 04	2.96	7.13	10.01	104	0.91	73	2.81	8.19	107	0.0	7.52	22	10.18	47
2023 02 08 05	2.8	6.96	10.01	105	1.02	78	2.56	8.25	110	0.48	10.41	72	10.48	55
2023 02 08 06	2.64	6.88	10.01	105	0.77	72	2.52	8.01	108	0.0	8.82	23	9.65	46
2023 02 08 07	2.5	6.67	10.01	106	0.84	74	2.36	7.97	109	0.0	23.42	147	9.92	48
2023 02 08 08	2.38	6.45	9.1	106	0.79	73	2.24	7.84	109	0.0	6.83	21	9.52	49
2023 02 08 09	2.27	6.27	9.1	105	0.84	74	2.11	7.82	110	0.0	7.52	33	9.69	49
2023 02 08 10	2.18	6.12	10.01	105	0.89	79	1.98	7.91	110	0.0	8.1	23	9.4	60
2023 02 08 11	2.1	6.15	10.01	105	0.66	76	2.0	7.49	108	0.01	5.65	23	7.49	62
2023 02 08 12	2.17	5.87	10.01	104	1.21	89	1.5	8.27	119	0.99	8.0	90	9.4	78
2023 02 08 13	2.14	5.71	8.27	103	1.24	88	1.44	8.18	119	0.97	7.95	91	9.21	79
2023 02 08 14	2.05	5.61	10.01	103	1.26	91	1.33	8.4	118	0.87	8.04	90	9.12	85
2023 02 08 15	2.01	5.49	8.27	102	1.44	92	1.24	8.63	118	0.43	8.27	100	10.0	84
2023 02 08 16	1.99	5.33	8.27	102	1.47	93	1.17	8.68	118	0.42	8.27	100	9.83	87
2023 02 08 17	1.9	5.28	8.27	102	1.31	92	1.15	8.45	118	0.57	7.86	100	9.34	87
2023 02 08 18	1.76	5.36	8.27	103	0.71	82	1.1	5.78	98	1.1	8.78	117	7.1	71
2023 02 08 19	1.64	5.61	9.1	104	0.26	61	1.57	6.05	105	0.32	8.51	81	5.37	46
2023 02 08 20	1.58	5.67	9.1	104	0.25	60	1.55	6.13	104	0.19	6.73	155	5.84	39
2023 02 08 21	1.52	5.79	9.1	103	0.15	50	1.49	6.08	103	0.19	6.56	155	5.15	27
2023 02 08 22	1.46	5.86	9.1	103	0.11	40	1.44	6.08	102	0.18	6.4	155	5.46	9
2023 02 08 23	1.41	5.86	9.1	103	0.11	40	1.37	6.05	103	0.22	9.38	72	5.17	10
2023 02 09 00	1.36	5.6	9.1	102	0.17	49	0.8	8.09	115	0.39	10.75	124	5.01	29
2023 02 09 01	1.36	5.59	8.27	102	0.13	38	0.84	6.25	116	0.84	22.48	124	5.06	11
2023 02 09 02	1.38	5.55	8.27	101	0.21	49	0.8	6.12	118	0.8	20.94	124	5.63	25
2023 02 09 03	1.39	5.51	8.27	101	0.21	48	0.76	5.86	119	0.76	16.91	121	5.62	24
2023 02 09 04	1.36	5.52	8.27	101	0.16	39	1.0	5.53	86	1.0	7.31	120	5.44	13
2023 02 09 05	1.34	5.4	8.27	101	0.18	39	0.98	5.45	86	0.98	7.2	120	5.46	14
2023 02 09 06	1.32	5.38	8.27	101	0.18	38	0.96	6.15	117	0.58	7.97	78	5.86	9
2023 02 09 07	1.28	5.5	8.27	102	0.17	36	0.71	5.27	113	0.71	10.53	122	6.42	5
2023 02 09 08	1.24	5.64	9.1	102	0.15	36	0.7	5.48	112	0.7	10.52	122	6.0	11
2023 02 09 09	1.21	5.73	9.1	102	0.13	37	0.76	6.47	118	0.37	10.59	124	5.28	17
2023 02 09 10	1.19	5.43	9.1	102	0.28	71	0.82	6.39	115	0.35	10.53	124	5.94	59
2023 02 09 11	1.19	5.18	9.1	101	0.33	74	0.83	6.96	118	0.45	8.19	77	5.77	65
2023 02 09 12	1.19	5.35	9.1	101	0.25	84	0.81	7.08	117	0.76	5.53	86	4.89	86
2023 02 09 13	1.2	5.6	9.1	100	0.19	104	0.83	5.6	88	0.83	7.87	119	4.7	111
2023 02 09 14	1.25	5.49	8.27	98	0.29	105	0.96	6.32	85	0.96	9.37	118	5.22	110
2023 02 09 15	1.3	5.45	8.27	97	0.2	110	1.09	5.68	88	0.67	8.08	118	4.28	112
2023 02 09 16	1.32	5.44	8.27	95	0.18	101	1.14	5.6	88	0.62	8.2	118	4.1	99
2023 02 09 17	1.3	5.4	8.27	94	0.28	96	1.04	5.73	90	0.4	9.61	73	5.01	95
2023 02 09 18	1.26	5.42	8.27	94	0.21	97	1.03	5.52	90	0.41	9.63	73	4.57	96
2023 02 09 19	1.2	5.63	8.27	94	0.03	100	0.84	4.55	95	0.84	11.14	77	2.98	96
2023 02 09 20	1.15	5.72	8.27	93	0.0	180	0.8	4.59	95	0.8	10.93	77	2.09	20
2023 02 09 21	1.1	5.79	8.27	93	0.0	180	0.76	4.66	95	0.76	10.74	76	1.7	27
2023 02 09 22	1.05	5.83	8.27	93	0.02	12	0.85	6.44	81	0.62	5.17	116	4.09	6
2023 02 09 23	1.02	5.87	8.27	93	0.02	12	0.8	6.42	81	0.59	5.15	115	3.59	11
2023 02 10 00	0.99	5.91	8.27	92	0.02	350	0.78	6.49	81	0.18	11.2	88	3.78	349
2023 02 10 01	0.96	5.93	8.27	92	0.02	359	0.81	6.34	83	0.17	11.17	88	4.23	358
2023 02 10 02	0.93	5.94	8.27	92	0.02	355	0.79	6.37	83	0.16	11.15	89	3.74	354
2023 02 10 03	0.9	5.93	8.27	92	0.02	1	0.58	8.15	77	0.5	5.18	91	4.01	0
2023 02 10 04	0.87	5.9	8.27	92	0.02	355	0.56	8.08	77	0.49	5.21	91	3.89	355
2023 02 10 05	0.84	5.87	8.27	92	0.0	180	0.54	8.03	77	0.48	5.04	91	2.76	342
2023 02 10 06	0.81	5.83	8.27	92	0.02	3	0.53	8.07	78	0.46	5.26	91	4.27	2
2023 02 10 07	0.79	5.79	8.27	92	0.03	0	0.52	8.01	78	0.45	5.28	91	5.12	0
2023 02 10 08	0.76	5.73	8.27	92	0.03	11	0.5	7.97	79	0.49	4.7	97	4.95	8
2023 02 10 09	0.74	5.74	8.27	92	0.01	330	0.49	7.86	79	0.47	4.68	97	3.36	332
2023 02 10 10	0.72	5.76	8.27	92	0.0	180	0.47	4.56	97	0.47	8.23	78	0.74	53
2023 02 10 11	0.71	5.77	7.52	91	0.0	180	0.59	5.23	88	0.59	20.06	89	2.11	132
2023 02 10 12	0.69	5.77	7.52	91	0.0	180	0.57	5.11	88	0.57	17.12	87	2.67	172
2023 02 10 13	0.68	5.71	8.27	91	0.02	171	0.56	5.13	88	0.56	17.14	87	3.32	175
2023 02 10 14	0.67	5.61	8.27	91	0.04	180	0.6	5.41	88	0.19	10.12	91	4.2	190
2023 02 10 15	0.66	5.42	8.27	92	0.05	186	0.62	5.55	89	0.13	14.05	112	4.15	190
2023 02 10 16	0.65	5.07	7.52	92	0.08	191	0.6	5.42	88	0.17	13.87	112	3.8	193
2023 02 10 17	0.66	4.2	7.52	94	0.14	197	0.57	5.36	88	0.2	13.5	112	3.7	199
2023 02 10 18	0.69	3.64	7.52	101	0.25	217	0.54	5.46	87	0.54	29.66	112	4.38	220
2023 02 10 19	0.67	4.02	6.83	103	0.16	236	0.52	5.23	87	0.52	23.08	112	4.14	247
2023 02 10 20	0.66	4.26	13.32	104	0.0	180	0.48	5.1	87	0.48	19.42	112	1.97	319
2023 02 10 21	0.64	4.48	13.32	105	0.0	180	0.45	4.85	87	0.45	13.02	111	1.23	335
2023 02 10 22	0.63	4.72	12.11	105	0.0	180	0.43	4.71	87	0.43	13.45	112	1.46	331
2023 02 10 23	0.62	4.99	12.11	105	0.0	180	0.4	11.9	112	0.28	6.46	79	2.81	349
2023 02 11 00	0.62	5.26	12.11	105	0.0	180	0.45	11.13	112	0.26	6.42	79	2.84	346
2023 02 11 01	0.62	5.51	12.11	105	0.0	350	0.46	11.11	112	0.35	4.45	90	2.98	349
2023 02 11 02	0.62	5.7	12.11	105	0.01	350	0.47	11.21	112	0.36	4.53	89	3.15	347
2023 02 11 03	0.62	5.83	12.11	106	0.0	180	0.49	11.2	112	0.35	4.41	90	2.6	346
2023 02 11 04	0.62	5.92	12.11	106	0.0	180	0.49	11.27	112	0.25	4.75	77	2.96	347
2023 02 11 05	0.62	6.0	12.11	107	0.0	180	0.5	11.25	112	0.31	4.17	96	2.86	353
2023 02 11 06	0.62	6.07	12.11	107	0.01	345	0.51	11.17	112	0.31	4.24	95	3.16	343
2023 02 11 07	0.62	6.11	12.11	108	0.01	355	0.52	11.09	112	0.22	4.24	104	3.47	352
2023 02 11 08	0.62	6.15	12.11	108	0.01	358	0.52	11.11	112	0.3	4.2	96	3.55	358
2023 02 11 09	0.61	6.21	12.11	108	0.01	5	0.52	11.12	112	0.3	4.24	94	3.34	4
2023 02 11 10	0.61	6.27	12.11	108	0.0	180	0.51	11.14	112	0.29	4.02	95	1.45	27
2023 02 11 11	0.6	6.33	12.11	108	0.0	180	0.51	11.16	112	0.28	3.96	95	1.22	125
2023 02 11 12	0.59	6.39	12.11	108	0.0	180	0.51	11.18	112	0.26	3.78	98	1.99	197
